X,Y,OBJECTID_1,OBJECTID,CompanyID,County,FacilityNa,Address,ProductsSe,Employees,YrEst,Latitude,Longitude,ImportKBIF,CompanyNam,Phone,Website,ByProducts,ModDate,Mfg,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,Main_NAICS,NAICS6,NAICSNatlI,NAICSNat_1,fPotMfgAsp,YrRmvd,ESRI_OID
-9522630.78816025,4608048.99190242,3108,3108,001t0000003seNv,Jefferson,Tova Industries,"2902 Blankenbaker Rd, Louisville, KY 40299-3841 United States","Manufacturer of soup bases, sauce & gravy mixes, beverage bases, gelatin & pudding mixes, cake & bakery mixes, spices, syrups, flavorings, breadings, seasonings, dry food & beverage mixes",49,1985,38.202331,-85.543243,3532,"Tova Industries, LLC",(502) 267-7333,www.tovaindustries.com, ,2021/12/01 00:00:00+00,1,311423,311824,311514,311942,311999,311930,311423,311423,Dried and Dehydrated Food Manufacturing,Dried and Dehydrated Food Manufacturing,0,0,157
-9412423.34514761,4581213.17136174,3109,3109,001t0000003slUQ,Fayette,Tower Hill Insurance Services,"881 Corporate Drive, Lexington, KY 40503 United States",Insurance claims servicing,35,2004,38.012644,-84.553233,1000670,Tower Hill Insurance Services,(800) 509-1592,www.thig.com, ,2021/12/01 00:00:00+00,0,524291, , , , , ,524291,524291,Claims Adjusting,Claims Adjusting,0,0,764
-9513872.7215865,4556139.64593172,3110,3110,001t0000003skZ6,Nelson,Tower International Inc,"850 Withrow Ct, Bardstown, KY 40004-2649 United States","Metal & automotive stampings and assemblies: embossed aluminun heat shields, upper body stampings, pillars, body side reinforcments, hinge reinforcements, suspension housings, side sills, stamping/fastner assemblies and small to medium assemblies.",494,1994,37.834969,-85.464568,5059,"Tower Automotive Operations USA I, LLC",502-331-4100,www.autokiniton.com,001t0000003skZ6AAI,2021/10/13 00:00:00+00,1,336370,332119, , , , ,336370,336370,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,0,0,461
-9540460.94569193,4576379.45976263,3111,3111,001t0000003skb2,Bullitt,Tower International Inc,"550 Cedar Grove Road, Shepherdsville, KY 40165 United States",Automotive structual components,182,2014,37.978425,-85.703414,520013102,"Tower Automotive Operations USA I, LLC",(502) 912-6200,www.autokiniton.com, ,2021/10/13 00:00:00+00,1,336370, , , , , ,336370,336370,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,0,0,461
-9561765.83410398,4602284.96905859,3112,3112,001t0000003slln,Jefferson,Town Talk Manufacturing Co Inc,"6310 Cane Run Rd, Louisville, KY 40258-2814 United States","Personalized golf caps & hats; custom embroidering service. Polo shirts, t-shirts, golf towels, fleece throws",23,1919,38.16163,-85.894799,1791,Town Talk Manufacturing Co Inc,502-933-7575,www.ttcaps.com, ,2021/12/10 00:00:00+00,1,315990, , , , , ,315990,315990,Apparel Accessories and Other Apparel Manufacturing,Apparel Accessories and Other Apparel Mfg,0,0,207
-9631156.29061438,4398250.250762,3113,3113,001t0000003sjCt,Simpson,Toyo Automotive Parts,"521 Page Drive, Franklin, KY 42134-2459 United States","Automotive anti-vibration rubber parts: engine mounting, strut mounting, bush, member mounting, insulator, damper, boot for CVJ",260,2001,36.706313,-86.518144,12249,Toyo Automotive Parts,270-598-4100,www.toyo-rubber.co.jp, ,2021/12/01 00:00:00+00,1,326299,336390,336330, , , ,326299,326299,All Other Rubber Product Manufacturing,All Other Rubber Product Manufacturing,0,0,290
-9321257.55672117,4642680.43501654,3114,3114,001t0000003sklt,Fleming,Toyo Seat USA Corp,"112 Toyo Drive, Flemingsburg, KY 41041 United States","Automotive hardware & seating components, tracks & frame work; robotic welding; metal stampings; e-coat painting.",215,1997,38.446392,-83.734277,6163,Toyo Seat USA Corp,606-849-3009,www.toyoseat.com,001t0000003skltAAA,2021/12/01 00:00:00+00,1,336360,336370,332812, , , ,336360,336360,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Seating and Interior Trim Mfg.,0,0,460
-9419575.41051459,4728703.5128808,3115,3115,001t0000003sfwH,Kenton,Toyota Boshoku America Inc,"1360 Dolwick, Suite 125, Erlanger, KY 41018","Corporate headquarters - accounting, purchasing, production control, planning, production engineering, information technology, sales and human resources. 102 of 360 employees reporting to this location dispatched to other locations to support operations.",232,2007,39.049067,-84.617481,264918100,Toyota Boshoku America Inc,859-817-4000,www.tbamerica.com, ,2021/12/01 00:00:00+00,1,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9492113.3148435,4515990.55447967,3116,3116,001t0000003sjHw,Marion,Toyota Boshoku Kentucky LLC,"200 Francis Marion Drive, Lebanon, KY 40033","Automotive interior parts manufacturing- floor silencer material, service seats and bumpers",145,2004,37.549573,-85.2691,13836,"Toyota Boshoku Kentucky, LLC",270-699-4100,www.toyota-boshoku.com, ,2021/12/01 00:00:00+00,1,336360, , , , , ,336360,336360,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Seating and Interior Trim Mfg.,0,0,460
-9514652.62626084,4555768.81340398,3117,3117,001t0000003skEg,Nelson,Toyota Boshoku Kentucky LLC,"1051 Withrow Ct, Bardstown, KY 40004-2644",Automotive door trim and interior parts,389,1991,37.832338,-85.471574,4076,"Toyota Boshoku Kentucky, LLC",(502) 349-6000,www.tbamerica.com, ,2021/12/01 00:00:00+00,1,336360, , , , , ,336360,336360,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Seating and Interior Trim Mfg.,0,0,460
-9447369.99273802,4548840.30188757,3118,3118,001t0000003skCj,Mercer,Toyota Boshoku Kentucky LLC,"1120 Industry Rd, Harrodsburg, KY 40330-9100",Automotive plastics components and interior sub-assemblies.  Door trims and injection molding.,68,1988,37.783164,-84.867164,3999,"Toyota Boshoku Kentucky, LLC",859-734-6000,www.tbamerica.com, ,2021/12/01 00:00:00+00,1,336360,326199, , , , ,336360,336360,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Seating and Interior Trim Mfg.,0,0,460
-9410618.41243594,4617315.9102497,3119,3119,001t0000003sjEB,Scott,Toyota Logistic Services,"701 Cherry Blossom Way, Georgetown, KY 40324 United States",Vehicle preparation & distribution from plant to dealers. Install add-on accessories per customer request,111,1989,38.267719,-84.537019,12986,Toyota Logistic Services,502-867-4600,www.toyota.com, ,2021/09/27 00:00:00+00,0,541614,423110, , , , ,541614,541614,"Process, Physical Distribution, and Logistics Consulting Services",Process and Logistics Consulting Services,0,0,824
-9410874.78129563,4615981.65187637,3120,3120,001t0000003sk82,Scott,Toyota Motor Manufacturing Kentucky TMMK,"1001 Cherry Blossom Way, Georgetown, KY 40324-9564","Automobiles-Avalon, Avalon-hybrid, Camry, Camry-hybrid, RAV4-hybrid, Lexus ES350 and Lexus ES-hybrid. Engines, axles, steering components machining/assembly, Die Manufacturing and North American Production Support Center (NAPSC) Training Facility.",7705,1988,38.258308,-84.539322,3739,"Toyota Motor Manufacturing, Kentucky, Inc.",502-868-2000,www.toyotageorgetown.com, ,2021/12/13 00:00:00+00,1,336111,336370,336390,541330, , ,336111,336111,Automobile Manufacturing,Automobile Manufacturing,0,0,448
-9429644.81800303,4729309.00237315,3121,3121,001t0000003skc5,Boone,Toyota North American Parts Center Kentucky (NAPCK),"3675 North Bend Road, Hebron, KY 41048",Parts warehouse/distribution center/hub,550,2000,39.053291,-84.707936,525,"Toyota Motor Sales, U.S.A., Inc.",859-334-7400,www.toyota.com, ,2021/10/13 00:00:00+00,0,493110, , , , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9411553.16261166,4620138.11492591,3122,3122,001t0000003seNm,Scott,Toyota Tsusho America Inc,"700 Triport Rd, Georgetown, KY 40324-8974 United States",Steel processing,600,1986,38.287621,-84.545416,4162,Toyota Tsusho America Inc,502-868-3450,www.taiamerica.com, ,2021/12/01 00:00:00+00,1,332312,423510, , , , ,332312,332312,Fabricated Structural Metal Manufacturing,Fabricated Structural Metal Manufacturing,0,0,335
-9404296.12287479,4463606.21895917,3123,3123,001t0000003seBq,Pulaski,"Toyotetsu America, Inc","100 Pin Oak Dr, Somerset, KY 42503-7501",Structural automotive stampings and assemblies,932,1995,37.175555,-84.480225,6384,"Toyotetsu America, Inc",606-274-9005,www.ttna.com,Scrap steel,2021/11/17 00:00:00+00,1,336370, , , , , ,336370,336370,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,0,0,461
-9702416.26685797,4542709.29667252,3124,3124,001t0000003sjDM,Daviess,"Toyotetsu Mid America, LLC","3100 Airpark Drive, Owensboro, KY 42301 United States",Automotive stampings and welded assemblies,755,2002,37.739623,-87.158283,12830,"Toyotetsu Mid America, LLC",270-687-9005,www.ttna.com, ,2021/11/17 00:00:00+00,1,336370, , , , , ,336370,336370,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,0,0,461
-9488453.79781586,4534728.97985214,3125,3125,001t0000003sksM,Washington,Toyotomi America Corp,"1 Sakura Drive, Springfield, KY 40069",OEM and after-market stampings; Die-Making.,451,1998,37.68291,-85.236226,7304,Toyotomi America Corporation,859-336-3725,www.toyotomi-kiko.co.jp, ,2021/11/17 00:00:00+00,1,336370,336390, , , , ,336370,336370,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,0,0,461
-9360956.87062506,4435628.55069115,3126,3126,001t0000003snFd,Whitley,Toy Vault Inc,"238 American Greeting Card Rd., Corbin, KY 40701 United States",Toy manufacturer,1,1998,36.975035,-84.090902,418315300,Toy Vault Inc,606-257-0133,www.toyvault.com, ,2021/12/01 00:00:00+00,1,339930, , , , , ,339930,339930,"Doll, Toy, and Game Manufacturing","Doll, Toy, and Game Manufacturing",0,0,494
-9535638.14015136,4602584.27315095,3127,3127,001t0000003sm8z,Jefferson,TPC-KY Inc,"5674 Shepherdsville Rd, Louisville, KY 40228 United States","Custom pressure sensitive labels, bar coding & printing; headquarters",11,1990,38.163744,-85.66009,5202,TPC-KY Inc,5029645336,www.tpclabels.com, ,2021/12/01 00:00:00+00,1,323111,551114, , , , ,323111,323111,Commercial Printing (except Screen and Books),Commercial Printing (except Screen and Books),0,0,237
-9616786.38977288,4441108.02059648,3128,3128,001t0000003sm0d,Warren,Trace Die Cast,"140 Graham Ave, Bowling Green, KY 42101-9180 United States",Aluminum die castings & secondary specialty machining for automotive industry; Electric Vehicles,415,1988,37.014349,-86.389057,3646,Trace Die Cast Inc,270-781-0049,www.tracediecast.com, ,2021/10/13 00:00:00+00,1,331523, , , , , ,331523,331523,Nonferrous Metal Die-Casting Foundries,Nonferrous Metal Die-Casting Foundries,0,0,324
-9738962.12540402,4425046.78734471,3129,3129,001t0000003sjNy,Christian,Trace Industries,"430 Davenport Ln, Hopkinsville, KY 42240-9004 United States","Sheltered workshop: army fieldtables, jackpads,woodworking, field tables going to warehouse",10,1980,36.899056,-87.48658,1596,Trace Industries,270-885-1601,www.pennyroyalcenter.org, ,2021/12/10 00:00:00+00,1,624310,337122, , , , ,624310,624310,Vocational Rehabilitation Services,Vocational Rehabilitation Services,0,0,946
-9742920.53985495,4486611.54468968,3130,3130,001t0000003skmr,Hopkins,Trace Industries,"1235 W Noel Ave, Madisonville, KY 42431-1183 United States",Sheltered workshop: wooden tables & chairs; folding army field tables; jack boards,12,1982,37.34004,-87.522139,6341,Trace Industries,270-821-4102,www.traceindustries.org, ,2022/02/15 00:00:00+00,1,624310,337122, , , , ,624310,624310,Vocational Rehabilitation Services,Vocational Rehabilitation Services,0,0,946
-9630653.01506629,4398392.99223473,3131,3131,001t0000003skAr,Simpson,Tractor Supply Company,"100 Raines Dr, Franklin, KY 42134",Distribution facility,538,2011,36.707341,-86.513623,392321003,Tractor Supply Company,(270) 598-5510,www.tractorsupply.com, ,2021/12/08 00:00:00+00,0,493110, , , , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9822209.09174015,4443196.76764691,3132,3132,001t0000003slTA,Livingston,Tradewater Bait Inc,"830 US Highway 62, Grand Rivers, KY 42045 United States",Artificial baits,3,1998,37.02933,-88.2344,1000247,Tradewater Bait Inc,270-362-4323,www.kenstbc.com, ,2021/12/01 00:00:00+00,1,339920, , , , , ,339920,339920,Sporting and Athletic Goods Manufacturing,Sporting and Athletic Goods Manufacturing,0,0,493
-9509405.46907861,4554845.66577804,3133,3133,001t0000003slZa,Nelson,Trade Winds Transit Inc,"1065 Bloomfield Road, Bardstown, KY 40004 United States","Trucking, OTR and local, general contract carrier.",77,0,37.825788,-85.424438,460422636,Trade Winds Transit Inc,502-348-3503,www.tradewindstransit.net, ,2021/12/01 00:00:00+00,0,484121, , , , , ,484121,484121,"General Freight Trucking, Long-Distance, Truckload","General Freight Trucking, Long-Distance TL",0,0,657
-9620541.75319951,4429363.36786334,3134,3134,001t0000003slvH,Warren,Trailer World Inc,"800 Three Springs Rd, Bowling Green, KY 42104-7520 United States","Race car trailers; horse and stock trailers; flat equipment trailers; aluminum trailers, trailer parts and accessories, office and storage trailer rental, aluminum truck beds, food/vendor trailers",14,1977,36.930059,-86.422792,3219,Trailer World Inc,(270) 843-4587,www.trailerworld.com, ,2021/12/01 00:00:00+00,1,441228,336212, , , , ,441228,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers","Motorcycle, ATV, All Other Motor Vehicle Dealers",0,0,578
-9563373.05650753,4445860.85808448,3135,3135,001t0000003slTE,Barren,TransAir Shipping,"169 Winners Circle, Glasgow, KY 42141 United States","Logistics services of expedited,LTL, and truckload shipping. Service area of KY, TN, IN, OH, GA, AL, MS, FL, AR, MO.",10,2007,37.048433,-85.909237,1000259,TransAir Shipping,877-961-7447,www.transairshipping.com, ,2021/12/01 00:00:00+00,0,541614,484110, , , , ,541614,541614,"Process, Physical Distribution, and Logistics Consulting Services",Process and Logistics Consulting Services,0,0,824
-9768029.87890393,4421976.97768738,3136,3136,001t0000003sjXe,Trigg,Transcraft Corporation,"489 International Drive, Cadiz, KY 42211",Manufacturer of steel and aluminum flat trailers,222,2006,36.877,-87.7477,197410602,Transcraft Corporation,877-489-9020,www.transcraft.com, ,2021/11/17 00:00:00+00,1,336212, , , , , ,336212,336212,Truck Trailer Manufacturing,Truck Trailer Manufacturing,0,0,452
-9442947.15552824,4527475.1113563,3137,3137,001t0000003sfdm,Boyle,Transnav Technologies Kentucky,"209 Corporate Drive, Danville, KY 40422 United States",Plastics injection molding company. Core business automotive.,86,2007,37.631322,-84.827433,234907900,"TransNav Technologies, Inc.",(859) 324-0813,www.transnav.com, ,2021/11/17 00:00:00+00,1,326199, , , , , ,326199,326199,All Other Plastics Product Manufacturing,All Other Plastics Product Manufacturing,0,0,285
-9635632.78287804,4402838.51181217,3138,3138,001t0000003smAv,Simpson,Traughber Mechanical Services Inc,"818 Blackjack Rd, Franklin, KY 42134 United States","Custom fabricating; drilling & boring; arc, gas, MIG, TIG, heliarc welding, equipment repair, maintenance dept. support and small amount of general machining, lathe and mill work.",42,1992,36.73935,-86.558357,5412,"Traughber Mechanical Services, Inc.",270-586-8769,www.traughbermechanical.com, ,2021/12/07 00:00:00+00,1,332313,811310,332710, , , ,332313,332313,Plate Work Manufacturing,Plate Work Manufacturing,0,0,336
-9547316.67181335,4610297.20976171,3139,3139,001t0000003sijt,Jefferson,Travelex Currency Services,"College Industrial Park Building 1-A
411 Industry Road, Louisville, KY 40208 United States",Distribution operation,23,2006,38.2182,-85.765,253407901,Travelex Currency Services,502-634-6344,www.travelex.com/usa,001t0000003sijtAAA,2021/12/01 00:00:00+00,0,523130, , , , , ,523130,523130,Commodity Contracts Dealing,Commodity Contracts Dealing,0,0,749
-9512053.76510433,4632857.27564559,3140,3140,001t0000003sjC2,Oldham,Treehouse Foods,"1 Quality Pl, Buckner, KY 40010 United States","Mexican salsas, barbeque steak sauces, chocolate & pancake syrups, jams & jellies, mayonnaise and condiments",315,1869,38.377248,-85.448228,1156,Carriage House Companies Inc,502-222-1424,www.carriagehousecos.com, ,2021/12/13 00:00:00+00,1,311421,311941, , , , ,311421,311421,Fruit and Vegetable Canning,Fruit and Vegetable Canning,0,0,155
-9787012.30838571,4453863.10011458,3141,3141,001t0000003skTJ,Caldwell,TreeHouse Foods Inc,"1475 US Highway 62 W, Princeton, KY 42445-6059 United States","Cookies, Crackers, Cereal",594,1993,37.105785,-87.918222,4646,"Treehouse Private Brands, Inc.",270-365-5505,www.treehousefoods.com, ,2021/12/01 00:00:00+00,1,311821, , , , , ,311821,311821,Cookie and Cracker Manufacturing,Cookie and Cracker Manufacturing,0,0,171
-9859530.63149361,4445558.04292571,3142,3142,001t0000003smST,McCracken,Trees N Trends Inc,"3229 Old Benton Rd, Paducah, KY 42003-0346 United States","Silk trees & flowers, home décor retail sales",30,1981,37.046262,-88.569665,7334,Trees N Trends Inc,2704413300,www.treesntrends.com, ,2022/02/17 00:00:00+00,1,442299,339999, , , , ,442299,442299,All Other Home Furnishings Stores,All Other Home Furnishings Stores,0,0,584
-9780226.38647905,4536562.21092182,3143,3143,001t0000003siYz,Union,Trelleborg Vibracoustic Inc,"3408 US Highway 60 E, Morganfield, KY 42437-6622 United States","Automotive ball joint seals, rubber bumpers, electrical connectors & miscellaneous molded rubber products, molding and assembly",215,1978,37.695942,-87.857263,2017,Trelleborg Vibracoustic Inc,270-389-1954,www.vibracoustic.com, ,2021/12/01 00:00:00+00,1,339991,326291, , , , ,339991,339991,"Gasket, Packing, and Sealing Device Manufacturing","Gasket, Packing, and Sealing Device Mfg.",0,0,497
-9400923.82436241,4729507.68847601,3144,3144,001t0000003slE6,Campbell,Trenwa Inc,"1419 Alexandria Pike, Fort Thomas, KY 41075-2540 United States",Sales and administrative headquarters,17,1961,39.054677,-84.449931,5006,Trenwa Inc,859-781-0831,www.trenwa.com, ,2021/12/01 00:00:00+00,0,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9421531.40591555,4728718.4202702,3145,3145,001t0000003sgxW,Boone,Tressa Inc,"2711 Circleport Dr, Erlanger, KY 41018-1080 United States","Professional hair products: permanent wave solutions, hair spray, shampoo, hair color & conditioners, styling products",20,1969,39.049171,-84.635052,1014,Tressa Inc,859-525-1300,www.tressainc.com, ,2022/02/08 00:00:00+00,1,325620, , , , , ,325620,325620,Toilet Preparation Manufacturing,Toilet Preparation Manufacturing,0,0,269
-9525577.63910804,4616967.2584134,3146,3146,001t0000003sgfx,Jefferson,Tri-Arrow Aluminum,"9960 Corporate Campus Dr
Suite 3000, Louisville, KY 40223-4057 United States",Corporate office,53,1977,38.26526,-85.569715,1787,Tri-Arrows Aluminum Holdings,502-566-5700,www.triaa.com, ,2021/12/01 00:00:00+00,1,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9835787.84571315,4420185.54868622,3147,3147,001t0000003sjBU,Marshall,Tribune-Courier,"86 A Commerce Blvd, Benton, KY 42025-1526 United States",Newspaper publishing,3,1888,36.864126,-88.35638,1092,Tribune-Courier,270-527-3162,www.tribunecourier.com, ,2022/01/14 00:00:00+00,0,511110, , , , , ,511110,511110,Newspaper Publishers,Newspaper Publishers,1,0,700
-9227796.45622652,4433484.72809,3148,3148,001t0000003skDx,Harlan,Tri-City News,"1006 E. Main, Cumberland, KY 40823 United States","Newspaper publishing & offset printing, print books, posters, business cards etc.",1,1929,36.959648,-82.894702,4062,Tri-City News,606-589-2588, , ,2021/12/01 00:00:00+00,1,511110,323111, , , , ,511110,511110,Newspaper Publishers,Newspaper Publishers,1,0,700
-9437336.20074311,4426413.58272128,3149,3149,001t0000003sfn1,Wayne,Trifecta Houseboats,"6775 E Highway 90, Monticello, KY 42633 United States",Custom manufacture of aluminum houseboats,105,2014,36.908874,-84.777029,444323900,Trifecta Houseboats,6063403191,www.trifectaboats.com, ,2021/12/01 00:00:00+00,1,336612, , , , , ,336612,336612,Boat Building,Boat Building,0,0,471
-9495173.59641044,4454063.41814538,3150,3150,001t0000003sliN,Adair,"Trifecta Print, Inc.","426 Wain St, Columbia, KY 42728-1233 United States","Offset & letterpress printing: calendars, book composing, business forms and cards, tags & labels; side & saddle stitch binding, process color printing; 4 color brochures",13,1979,37.10722,-85.296591,1254,"Trifecta Print, Inc.",270-384-4757,www.trifectaprint.com,Scrap paper,2021/10/13 00:00:00+00,1,323111,322220, , , , ,323111,323111,Commercial Printing (except Screen and Books),Commercial Printing (except Screen and Books),0,0,237
-9443457.9949388,4420019.30100333,3151,3151,001t0000003slVi,Wayne,Trifecta Renovations,"110 Stardust Avenue, Monticello, KY 42633 United States",Service and delivery of houseboats and refurnish houseboats,12,2007,36.862931,-84.832022,1001224,Trifecta Renovations,606-348-8466,www.stardustcruisers.com, ,2021/12/01 00:00:00+00,1,336612, , , , , ,336612,336612,Boat Building,Boat Building,0,0,471
-9437336.20074311,4426413.58272128,3152,3152,001t0000003skYF,Wayne,"Trifecta Ventures, LLC","6775 E. Hwy 90, Monticello, KY 42633 United States","New, remodeled and refurbished houseboats",102,2014,36.908874,-84.777029,499513103,Trifecta Renovations,(606) 340-8029,www.trifectaboats.com, ,2021/10/13 00:00:00+00,1,336611, , , , , ,336611,336611,Ship Building and Repairing,Ship Building and Repairing,0,0,470
-9529973.09044272,4616419.99867548,3153,3153,001t0000003snEz,Jefferson,Trilogy Health Services LLC,"303 N Hurstborne Pkwy
Forum Office Park II Suite 200, Louisville, KY 40222 United States",Headquarters,250,1997,38.2614,-85.6092,415607901,"Trilogy Management Services, LLC",502-412-5847,www.trilogyhs.com, ,2021/12/01 00:00:00+00,0,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9835263.19819285,4444073.88677597,3154,3154,001t0000003skSF,Marshall,Trimac Transportation Inc,"76 W C Avenue, Calvert City, KY 42029 United States","Trucking, except local",51,0,37.03562,-88.351667,460322612,Trimac Transportation Inc.,270-395-4175,www.trimac.com, ,2021/12/01 00:00:00+00,0,484121, , , , , ,484121,484121,"General Freight Trucking, Long-Distance, Truckload","General Freight Trucking, Long-Distance TL",0,0,657
-9553223.95357828,4610209.0791443,3155,3155,001t0000003skSG,Jefferson,Trimac Transportation Inc,"3710 Cane Run Road, Louisville, KY 40211 United States","Trucking, except local, tractor & trailer maintenance, tank trailer cleaning services",23,1980,38.217578,-85.818066,460322613,Trimac Transportation Inc,502-775-8278,www.trimac.com, ,2021/12/08 00:00:00+00,0,484121,811310,562998, , , ,484121,484121,"General Freight Trucking, Long-Distance, Truckload","General Freight Trucking, Long-Distance TL",0,0,657
-9523464.23758953,4610838.1944327,3156,3156,001t0000003sn3h,Jefferson,Trinity Dynamics Inc.,"11003 Bluegrass Parkway
Suite 600, Louisville, KY 40299 United States","Headquarters: data management services, R&D, integrates video conferencing and audio visual equipment for government and commercial customers.",15,2000,38.222018,-85.55073,318407903,Trinity Video Communications Inc,502-240-6100,www.trinitydynamics.net, ,2021/12/01 00:00:00+00,0,551114,561499, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9541186.19279668,4584646.96002544,3157,3157,001t0000003sjzb,Bullitt,Trinity Industries,"1797 Coral Ridge Rd, Shepherdsville, KY 40165 United States",Lightweight aggregate shale,23,1972,38.036943,-85.709929,3172,Kentucky Solite Corp,502-957-2103,www.trin.net, ,2022/03/16 00:00:00+00,1,325998, , , , , ,325998,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,Other Miscellaneous Chemical Product Mfg.,0,0,274
-9421392.35211208,4452270.05662061,3158,3158,001t0000003sjhA,Pulaski,Triple Crown Concrete Corporate,"63 Foster Lane, Somerset, KY 42503 United States",Headquarters: ready-mixed concrete,12,1949,37.094371,-84.633803,2385,Ready Mix Concrete of Somerset Inc,606-679-7490,www.readymixconcreteky.com, ,2021/11/12 00:00:00+00,1,327320,551114, , , , ,327320,327320,Ready-Mix Concrete Manufacturing,Ready-Mix Concrete Manufacturing,0,0,298
-9361188.63905996,4459598.83091359,3159,3159,001t0000003sjWC,Laurel,Triple Crown Concrete-London,"277 Ready Mix Rd, London, KY 40741-9084 United States",Ready-mixed & concrete specialties,12,1950,37.146866,-84.092984,1846,Ready Mix Concrete - London,606-864-2268,www.triplecrownconcrete.com, ,2021/09/23 00:00:00+00,1,327320, , , , , ,327320,327320,Ready-Mix Concrete Manufacturing,Ready-Mix Concrete Manufacturing,0,0,298
-9383022.40962404,4540645.29531284,3160,3160,001t0000003sjfC,Madison,Triple Crown Concrete-Richmond,"320 Cycle Drive, Richmond, KY 40475-2585 United States",Manufacture and delivery of ready mixed concrete,7,2001,37.724959,-84.28912,2290,Ready Mix Concrete,(859) 623-3562,www.triplecrownconcrete.com, ,2021/09/23 00:00:00+00,1,327320, , , , , ,327320,327320,Ready-Mix Concrete Manufacturing,Ready-Mix Concrete Manufacturing,0,0,298
-9186530.08993049,4505973.9907228,3161,3161,001t0000003skPV,Pike,Tri-State Labs,"160 Lank Branch Rd, Pikeville, KY 41501 United States","Analytical testing facility. Provides analysis of air, water and soil samples.",8,2012,37.4782,-82.524,450013105,Tri State Laboratory Services,606-509-0866,www.summit-engr.com,"no marketable products, provide service to client base",2021/11/12 00:00:00+00,0,541380, , , , , ,541380,541380,Testing Laboratories,Testing Laboratories,0,0,812
-9548190.19623673,4613053.28967873,3162,3162,001t0000003slyx,Jefferson,Tri-State Plating,"1125 S 12th St, Louisville, KY 40210-1506 United States",Zinc electroplating service,31,1983,38.237649,-85.772847,3501,Tri-State Plating,502-587-7397,www.tristateplating.com, ,2021/12/01 00:00:00+00,1,332813, , , , , ,332813,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring","Electroplating, Anodizing, and Coloring Metal",0,0,352
-9421442.23902799,4731223.9031982,3163,3163,001t0000003sla0,Boone,Trivaco Tristate Valves,"2615 Arbor Tech Drive, Hebron, KY 41048 United States","Manufacturers representative and stocking distributor of industrial valves, instrumentation, and process automation equipment",40,2013,39.066648,-84.634251,478013107,"Tristate Valves & Controls, Inc",859-525-9890,www.trivaco.com, ,2021/11/11 00:00:00+00,1,423990, , , , , ,423990,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,All Other Durable Goods Merchant Wholesalers,0,0,539
-9341245.1969729,4590158.63187447,3164,3164,001t0000003slnm,Montgomery,Trojan Inc,"198 Trojan St, Mt. Sterling, KY 40353-8050 United States","Electromechanical subassemblies; coiled wire, spring manufacturing. Shatter-resistant lighting products & long life incandescent lighting products",7,1960,38.075929,-83.913829,2028,Trojan Inc,859-498-0526,www.trojaninc.com, ,2021/12/01 00:00:00+00,1,335110,332613, , , , ,335110,335110,Electric Lamp Bulb and Part Manufacturing,Electric Lamp Bulb and Part Manufacturing,0,0,427
-9361635.5857891,4437424.81341562,3165,3165,001t0000003snE4,Laurel,Troll and Toad,"250 American Greeting Card Rd, Corbin, KY 40701","Fulfillment center for games, toys and collectible items",203,2010,36.987925,-84.096999,379407900,Webbed Sphere Inc dba Troll and Toad,859-280-3235,www.trollandtoad.com, ,2021/12/09 00:00:00+00,0,493110,454111,454113, , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9404691.54459178,4724617.11545104,3166,3166,001t0000003slAb,Campbell,"Trophy Awards Mfg., Inc.","1023 Town Drive, Wilder, KY 41076 United States","Awards, crystal awards, acrylic awards, trophies, plaques, corporate awards, gifts, promotional items, imprinted apparel, signage & nametags",27,1985,39.020553,-84.483777,3833,Trophy Awards Manufacturing Inc,(859) 442-7500,www.trophyawards.com, ,2021/10/13 00:00:00+00,1,332999, , , , , ,332999,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,Miscellaneous Fabricated Metal Product Mfg.,0,0,362
